Gene	Category	DAN
NR5A1	Other	0.0386797284385321
NR5A2	Other	0.169892890922798
NR6A1	Other	0.198352733517929
NRAP	Other	0.187226970009884
NRARP	Other	0.254582644946889
NRAS	Other	0.0456778699027505
NRBF2	Other	-0.217587464526699
NRBP1	Other	-0.768878106273338
NRBP2	Other	0.00826366211986122
NRCAM	Other	-0.255503325191963
NRD1	Other	0.0774200194527584
NRDE2	Other	-0.826924941516067
NREP	Other	0.209152544480683
NRF1	Other	-0.877769913333304
NRG1	Other	0.288750755994553
NRG2	Other	0.282726616634714
NRG3	Other	0.0624636781029756
NRG4	Other	0.0545381976786832
NRGN	Other	0.214331247580836
NRIP1	Other	0.3877966681325
NRIP2	Other	0.150268833469805
NRIP3	Other	0.178413652707269
NRK	Other	0.108752968387987
NRL	Other	0.100842003423223
NRM	Other	0.155327239908492
NRN1	Other	0.0658727330351549
NRN1L	Other	0.124811203805627
NRP1	Other	-0.219639075664065
NRP2	Other	0.126893094162414
NRROS	Other	0.0809639812693315
NRSN1	Other	0.266196434882172
NRSN2	Other	0.269850456004112
NRTN	Other	0.223795071338556
NRXN1	Other	0.20714527524377
NRXN2	Other	0.0537962307301791
NRXN3	Other	0.259357963268547
NSA2	Other	-0.866560680282494
NSD1	Other	-0.211680574569427
NSDHL	Other	0.155852837772236
NSF	Other	-1.08741698019461
NSFL1C	Other	-0.327356547257398
NSL1	Other	-0.344774948669316
NSMAF	Other	0.0260010268687288
NSMCE1	Other	-0.783769390524689
NSMCE2	Other	-0.516909490236491
NSMCE4A	Other	-0.293177331220763
NSMF	Other	0.126039612439098
NSRP1	Other	-0.496430577913212
NSUN2	Other	-0.0092087316784545
NSUN3	Other	0.165620461276066
NSUN4	Other	-0.232488669721645
NSUN5	Other	0.0982920882261686
NSUN6	Other	-0.0645939008439566
NSUN7	Other	0.214248257232776
NT5C	Other	-0.0549212567317324
NT5C1A	Other	0.208364055676686
NT5C1B	Other	0.322543128398973
NT5C1B-RDH14	Other	0.240498846166398
NT5C2	Other	0.00534034942887968
NT5C3A	Other	-0.243787316411164
NT5C3B	Other	-0.0748388396924698
NT5DC1	Other	0.20339812371149
NT5DC2	Other	0.114303991270386
NT5DC3	Other	0.219366251825568
NT5E	Other	0.212524887794344
NT5M	Other	0.173694706910771
NTAN1	Other	0.0283477069663785
NTF3	Other	-0.0998892174777791
NTF4	Other	0.0899607876786606
NTHL1	Other	0.0172162508059181
NTM	Other	0.162802056434883
NTMT1	Other	0.0699205027037578
NTN1	Other	0.0821347523520789
NTN3	Other	0.144309094034793
NTN4	Other	-0.00425460962012317
NTN5	Other	0.242965555392671
NTNG1	Other	0.126966083399618
NTNG2	Other	-0.00452942286577353
NTPCR	Other	-0.0327716304498756
NTRK1	Other	0.126873326632375
NTRK2	Other	0.221327540249007
NTRK3	Other	0.0743714204853779
NTS	Other	0.0738937164637554
NTSR1	Other	0.156331384570152
NTSR2	Other	0.100678195030983
NUAK1	Other	0.183506876198182
NUAK2	Other	0.220289491157703
NUB1	Other	0.0660772680990917
NUBP1	Other	-0.75147342963139
NUBP2	Other	-0.440427700128682
NUBPL	Other	-0.239067171599153
NUCB1	Other	-0.228407332346454
NUCB2	Other	0.170634871181588
NUCKS1	Other	-0.0977236645788351
NUDC	Other	-0.71952277021557
NUDCD1	Other	0.0250030445913271
NUDCD2	Other	0.038201712509959
NUDCD3	Other	-0.435832040434218
NUDT1	Other	0.186860394154051
NUDT10	Other	0.124275022728011
NUDT11	Other	0.114714609490873
NUDT12	Other	0.0118981804970036
NUDT13	Other	-0.0131909367556447
NUDT14	Other	0.104920678996025
NUDT15	Other	0.0359680916092965
NUDT16	Other	0.116495191076933
NUDT16L1	Other	-0.177697276286745
NUDT17	Other	0.0122329838735996
NUDT19	Other	0.179020130083534
NUDT2	Other	-0.0372485011684513
NUDT21	Essential	-0.996338846152321
NUDT22	Other	-0.0949636720791751
NUDT3	Other	0.190404259877535
NUDT4	Other	-0.352854906111761
NUDT5	Other	0.131481012231488
NUDT6	Other	0.139166547307951
NUDT7	Other	0.120027455759742
NUDT8	Other	-0.0496233805992243
NUDT9	Other	0.10434836006182
NUF2	Other	-0.581183849392489
NUFIP1	Other	-0.0727597849341328
NUFIP2	Other	-0.109764476314306
NUGGC	Other	0.124926232918559
NUMA1	Other	-0.332988807613886
NUMB	Other	0.15371974968046
NUMBL	Other	-0.0535477931464326
NUP107	Other	-0.868651013014831
NUP133	Essential	-0.88249342910485
NUP153	Other	-0.459003402230171
NUP155	Other	-0.44351415338565
NUP160	Other	-0.619027718094865
NUP188	Other	-0.0325816483629595
NUP205	Essential	-0.787272316826708
NUP210	Other	0.142965613236966
NUP210L	Other	0.0322344436900958
NUP214	Other	-0.694639964113184
NUP35	Other	-0.425216960278839
NUP37	Other	-0.295516624296469
NUP43	Other	-1.35256562466593
NUP50	Other	-0.363020147225507
NUP54	Essential	-0.615516506800307
NUP62	Other	-0.369946717723152
NUP62CL	Other	0.0106141185550349
NUP85	Other	-0.912210860570581
NUP88	Other	-0.734867790102694
NUP93	Essential	-1.06900938467157
NUP98	Essential	-0.811941817333019
NUPL1	Other	-0.294680848276589
NUPL2	Other	-0.0124822452990889
NUPR1	Other	0.048410346261881
NUPR1L	Other	-0.0461455495976496
NUS1	Other	-0.843987517853481
NUSAP1	Other	-0.0881507210964627
NUTF2	Other	-1.01479923878899
NUTM1	Other	0.0522123405772504
NUTM2A	Other	-0.235563151147396
NUTM2B	Other	-0.240493740683677
NUTM2F	Other	0.0792041129150919
NUTM2G	Other	0.0182000539542107
NVL	Other	-0.673253067242277
NWD1	Other	-0.107896185311281
NWD2	Other	-0.130479100854518
NXF1	Essential	-0.462714132264768
NXF2	Other	0.0345699275004098
NXF2B	Other	0.0345699275004098
NXF3	Other	0.166189600426742
NXF5	Other	0.0836050850232842
NXN	Other	0.192865726373298
NXNL1	Other	0.205630192409115
NXNL2	Other	0.0378133168190734
NXPE1	Other	0.138058741672615
NXPE2	Other	0.0851704112408204
NXPE3	Other	-0.053521020578022
NXPE4	Other	0.204728229329211
NXPH1	Other	-0.0495223400629525
NXPH2	Other	0.205125805962577
NXPH3	Other	-0.0744598176384015
NXPH4	Other	0.155164891252529
NXT1	Other	-0.23369802581653
NXT2	Other	0.0178641149167692
NYAP1	Other	0.106130444059401
NYAP2	Other	0.142150015068017
NYNRIN	Other	0.067571260931052
NYX	Nonessential	0.1890537384811
OAF	Other	0.0338992622351828
OARD1	Other	-0.0222380261707714
OAS1	Other	0.0775719743215854
OAS2	Other	0.118071103041866
OAS3	Other	0.111840632318618
OASL	Other	0.112377880914769
OAT	Other	0.000784725591401983
OAZ1	Other	0.245019968637451
OAZ2	Other	0.148637523148741
OAZ3	Other	0.174228560719156
OBFC1	Other	-0.215282423737039
OBP2A	Other	-0.115904369958207
OBP2B	Other	-0.115904369958207
OBSCN	Other	0.306474487642714
OBSL1	Other	0.126575030634185
OC90	Nonessential	0.133468466826353
OCA2	Other	0.099993877028017
OCEL1	Other	0.117898759800272
OCIAD1	Other	0.0694818819700802
OCIAD2	Other	0.200789213781719
OCLM	Other	-0.190927758911936
OCLN	Other	-0.152463855581976
OCM	Other	0.366708534795511
OCM2	Other	0.288807681921665
OCRL	Other	0.0129891933426924
OCSTAMP	Other	0.111677828915994
ODAM	Other	0.210928117760604
ODC1	Other	0.208644367197483
ODF1	Other	-0.0519302634860069
ODF2	Other	0.206368575398336
ODF2L	Other	0.018328468924424
ODF3	Other	0.048838731917502
ODF3L1	Other	0.140971224304902
ODF3L2	Other	0.339770150291257
ODF4	Other	0.0756114654429175
OFD1	Other	0.281423327412441
OGDH	Other	-0.26642488856683
OGDHL	Other	0.045699106699856
OGFOD1	Other	-0.273691162331723
OGFOD2	Other	0.162558169618546
OGFOD3	Other	-0.0153299891844421
OGFR	Other	-0.509104400520571
OGFRL1	Other	0.154263954650079
OGG1	Other	0.10142191778617
OGN	Other	0.209519213738731
OGT	Other	-1.0503551570291
OIP5	Other	-0.860922619372282
OIT3	Other	0.133678092242354
OLA1	Other	-0.206631324202553
OLAH	Other	0.176266235043857
OLFM1	Other	0.179543213851627
OLFM2	Other	-0.0785043273852595
OLFM3	Other	0.149946182370054
OLFM4	Other	0.00473511519624674
OLFML1	Other	0.0483491640488133
OLFML2A	Other	0.00710647252094924
OLFML2B	Other	0.041420705312639
OLFML3	Other	-0.202897839105773
OLIG1	Other	0.0713603914341205
OLIG2	Nonessential	0.252055948260311
OLIG3	Nonessential	0.0282399656722045
OLR1	Other	0.2101648703766
OMA1	Other	0.065087302547925
OMD	Other	0.0835681296449177
OMG	Other	-0.0274196311093827
OMP	Other	0.387713425803833
ONECUT1	Other	0.347413968857284
ONECUT2	Other	0.188088087768092
OOEP	Other	0.105403385395081
OOSP2	Other	0.0836227460521555
OPA1	Other	-0.354140149676008
OPA3	Other	0.224275613322359
OPALIN	Nonessential	0.0150407242779268
OPCML	Other	0.134476913667269
OPHN1	Other	0.0971298754622649
OPN1LW	Nonessential	0.206665043903884
OPN1MW	Other	0.038681239903794
OPN1MW2	Other	0.038681239903794
OPN1SW	Other	0.104431975663373
OPN3	Other	0.100361653861639
OPN4	Other	-0.178334750220186
OPN5	Nonessential	-0.0753630932700313
OPRD1	Other	0.245779369145438
OPRK1	Other	0.21654044418565
OPRL1	Other	0.130828592709935
OPRM1	Other	0.0203601909968054
OPTC	Other	0.0548296117543496
OPTN	Other	0.201004343351393
OR10A2	Nonessential	0.0679426297521124
OR10A3	Other	0.29063539447625
OR10A4	Nonessential	-0.0132152240238725
OR10A5	Nonessential	0.114498760023299
OR10AG1	Other	0.110788153893757
OR10G2	Other	-0.216174761788215
OR10G3	Other	0.258283302900315
OR10H1	Nonessential	-0.0210727151339198
OR10H2	Nonessential	-0.1658439737099
OR10H3	Nonessential	0.133482715903102
OR10H4	Other	-0.0451576912583437
OR10H5	Other	-0.0328861096300893
OR10J1	Nonessential	0.147660855820809
OR10K2	Other	0.0806757563099302
OR10Q1	Other	0.127565353741433
OR10R2	Nonessential	0.203419568699925
OR10S1	Nonessential	0.120343346309923
OR10W1	Other	0.0925724181960101
OR10X1	Nonessential	0.0668692642962377
OR10Z1	Nonessential	-0.0510029789319935
OR11A1	Nonessential	0.137512617472775
OR11H1	Other	-0.741053815766609
OR11H12	Other	-0.715326961265645
OR12D2	Nonessential	0.219580961108087
OR12D3	Nonessential	0.253691922985966
OR13A1	Other	0.0438969596618036
OR13C3	Nonessential	0.0486274080123402
OR13D1	Nonessential	-0.268828977702665
OR14A16	Nonessential	0.190269682641293
OR14C36	Other	0.214529727153815
OR14I1	Other	0.157637625573593
OR14J1	Other	0.0749341045909521
OR1A1	Nonessential	0.0122007623733405
OR1A2	Nonessential	0.138519438668997
OR1B1	Nonessential	0.0753325553127182
OR1C1	Other	0.0585233805183294
OR1D2	Nonessential	-0.249160580862661
OR1D5	Other	-0.0744823624306309
OR1E1	Nonessential	0.105377176276757
OR1E2	Nonessential	-0.174182692330302
OR1F1	Other	0.0304167280404315
OR1G1	Nonessential	0.178125267523552
OR1J2	Other	0.121597186391108
OR1J4	Other	-0.143719477149935
OR1L1	Other	0.212925768736272
OR1L3	Other	0.215468521087755
OR1L4	Other	-0.0260644799417012
OR1L6	Nonessential	0.0216335571110971
OR1N2	Nonessential	0.0790396359560566
OR1S1	Nonessential	0.118470304101405
OR1S2	Nonessential	0.118395638806131
OR2A1	Other	-0.647137300864376
OR2A14	Other	0.0755821372903998
OR2A2	Other	0.220934599596773
OR2A25	Other	0.129799014605739
OR2A4	Other	0.0598247979040898
OR2A42	Other	-0.647137300864376
OR2A7	Other	0.144769040559995
OR2AE1	Other	-0.0801661846742223
OR2AK2	Nonessential	0.123539267511116
OR2AT4	Nonessential	-0.0188430242931984
OR2B2	Other	0.0120263652749055
OR2B6	Other	-0.102892734410367
OR2C1	Nonessential	-0.0101644830057304
OR2C3	Nonessential	0.0112569884973495
OR2D2	Nonessential	0.0601179287668625
OR2D3	Nonessential	0.328986248167659
OR2F1	Nonessential	0.230269134139245
OR2F2	Other	0.0256528362967086
OR2G2	Nonessential	0.107879640746514
OR2G3	Nonessential	0.166854703243085
OR2H1	Nonessential	0.118932533040139
OR2H2	Other	0.133451731534914
OR2J2	Nonessential	0.0858586696812678
OR2K2	Other	0.244100654185474
OR2L13	Other	-0.11527948667426
OR2L2	Other	-0.0320548736509198
OR2L3	Nonessential	-0.117142740897909
OR2L5	Other	-0.212223700359393
OR2L8	Other	0.0284998887029866
OR2M4	Other	0.0518476976988976
OR2S2	Other	0.000853994165016726
OR2T1	Nonessential	0.0291027524295132
OR2T10	Nonessential	-0.0461682120990573
OR2T12	Nonessential	0.10190907562189
OR2T2	Nonessential	-0.23189473013984
OR2T27	Nonessential	-0.0946607281240861
OR2T29	Other	-0.586065162442147
OR2T33	Nonessential	-0.425872323333569
OR2T35	Other	-0.0326275536311101
OR2T4	Nonessential	-0.1134406103367
OR2T5	Nonessential	-0.613135498402193
OR2T8	Other	-0.232301770058797
OR2V1	Other	0.0637725419257943
OR2W1	Nonessential	-0.162315956822159
OR2W3	Other	0.155141826528321
OR3A1	Nonessential	0.136255744626212
OR3A2	Nonessential	-0.0434987368044101
OR3A3	Nonessential	-0.0902732026532802
OR4A15	Other	0.0455121041885602
OR4A16	Other	0.0303697292181168
OR4A47	Other	-0.45569771794005
OR4A5	Other	-0.293986206072709
OR4C11	Nonessential	0.0268516795242641
OR4C15	Other	0.23523601586215
OR4C3	Nonessential	0.0194935359539567
OR4D1	Nonessential	-0.169335861975648
OR4D10	Nonessential	-0.0947837503537098
OR4D11	Nonessential	0.178114899877056
OR4D2	Other	-0.19013939434581
OR4D9	Nonessential	-0.149493185435286
OR4E2	Other	-0.234119046993523
OR4F17	Other	-0.65136790730769
OR4F3	Other	-0.588690717521303
OR4F4	Other	-0.65136790730769
OR4F5	Other	-0.436956325612961
OR4K1	Other	-0.315603359518319
OR4K15	Other	-0.0955089270209342
OR4K17	Nonessential	0.147452067331556
OR4K5	Other	0.0427356302247074
OR4P4	Other	-0.0028004400548301
OR51B2	Other	0.272104697641299
OR51B4	Other	0.125648787670726
OR51B5	Other	0.105656584898778
OR51B6	Nonessential	0.0615472274716447
OR51D1	Nonessential	0.263931715703709
OR51E1	Other	-0.104855833667902
OR51E2	Other	0.133426877041816
OR51F2	Nonessential	0.190557379749673
OR51G1	Other	0.121285311311237
OR51G2	Other	0.220592419992145
OR51T1	Nonessential	0.273284038492437
OR51V1	Nonessential	0.0309082541325916
OR52A1	Nonessential	0.00701837167140809
OR52A5	Nonessential	0.110494008667395
OR52B2	Nonessential	0.0955196837524152
OR52B6	Nonessential	0.221543891878004
OR52E6	Other	0.12599071809833
OR52E8	Nonessential	0.109306754538911
OR52H1	Other	0.217722810401274
OR52I1	Other	0.407157302057687
OR52I2	Nonessential	0.087840255986707
OR52K2	Nonessential	0.29404128084692
OR52L1	Nonessential	0.0243277803857759
OR52M1	Nonessential	0.158718099353882
OR52N1	Other	0.210004739153162
OR52R1	Nonessential	0.106669170150791
OR52W1	Nonessential	-0.0388767311404604
OR56A1	Nonessential	-0.0117456721224596
OR56A4	Nonessential	0.142857983750709
OR56B1	Nonessential	0.334867351983414
OR56B4	Other	0.279254334374271
OR5AC2	Other	0.106790702149559
OR5AU1	Nonessential	-0.0469087858938567
OR5C1	Nonessential	0.158023145712221
OR5H1	Other	0.00587367546045142
OR5H14	Other	-0.151864338921175
OR5H15	Other	-0.125296546721542
OR5H2	Other	-0.117651524849439
OR5H6	Other	-0.0992472876319462
OR5I1	Nonessential	-0.0499901608251783
OR5J2	Other	0.0962037877765539
OR5K1	Other	-0.222415287756596
OR5K3	Other	-0.195180127680314
OR5K4	Other	0.0192715731345247
OR5L2	Other	-0.265534456637862
OR5M1	Nonessential	0.21573053520846
OR5M10	Nonessential	0.203712921043261
OR5P2	Nonessential	0.0255557548520663
OR5P3	Nonessential	-0.0475607178084096
OR5R1	Nonessential	0.158075781919191
OR5T1	Nonessential	-0.0244527761465247
OR5T2	Nonessential	0.206568032941657
OR5T3	Nonessential	0.245287160203235
OR5V1	Nonessential	0.184603436785386
OR5W2	Nonessential	0.0692705894690899
OR6A2	Nonessential	0.0121944141140656
OR6B2	Other	0.00161803800916735
OR6B3	Other	0.043216274183695
OR6C6	Other	-0.272968845537358
OR6C65	Other	0.0654881623208368
OR6C68	Other	0.289849670120897
OR6K2	Other	0.14602253338846
OR6K6	Nonessential	-0.0961121137982189
OR6N2	Other	0.029995868530893
OR6S1	Nonessential	0.118631472719102
OR6V1	Nonessential	0.106522951526246
OR7A10	Other	-0.390334926169432
OR7A17	Nonessential	-0.444689440641305
OR7A5	Other	0.0618719275338628
OR7C1	Other	-0.192139221409696
OR7C2	Nonessential	-0.198204439384841
OR7D2	Other	0.0211472426683851
OR7D4	Nonessential	-0.392664962838883
OR7E24	Other	-0.535721528899562
OR7G2	Nonessential	-0.348205404271598
OR8A1	Nonessential	-0.269394672467986
OR8B2	Other	0.00691242547371813
OR8B3	Other	0.0550459228293282
OR8B8	Nonessential	0.119133603473376
OR8D1	Other	-0.335320440823138
OR8D2	Other	0.119698072263731
OR8G5	Nonessential	0.143584203404341
OR8J3	Other	0.0446775611066943
OR8S1	Other	0.0670103517301936
OR8U1	Nonessential	-0.0323104286710895
OR9G1	Other	0.0502668914178163
OR9Q2	Nonessential	-0.102970238497687
ORAI1	Other	0.145759842074441
ORAI2	Other	0.274642876279251
ORAI3	Other	-0.0715040448504238
ORAOV1	Other	-0.923203059988861
ORC1	Other	-0.70508913887239
ORC2	Other	-0.027451735464947
ORC3	Other	-0.701998352270077
ORC4	Other	-0.612935472059532
ORC5	Other	-0.631703561375379
ORC6	Other	-1.09181914762669
ORM1	Other	0.0813083721260928
ORM2	Other	0.133355920511528
ORMDL1	Other	0.115663592962427
ORMDL2	Other	0.136476103034688
ORMDL3	Other	-0.119345585687128
OS9	Other	-0.0990282884219228
OSBP	Other	-0.268314185064939
OSBP2	Other	0.00953733920074323
OSBPL10	Other	0.116246108099589
OSBPL11	Other	0.031072131621609
OSBPL1A	Other	0.0262092235204099
OSBPL2	Other	0.157974625558496
OSBPL3	Other	0.107628438478776
OSBPL5	Other	0.310894038246825
OSBPL6	Other	0.0979095864794758
OSBPL7	Other	-0.0932133695363999
OSBPL8	Other	0.235944700716339
OSBPL9	Other	0.124156672946193
OSCAR	Other	0.0938714381244354
OSCP1	Other	0.0822558684201283
OSER1	Other	-0.0409711644569372
OSGEP	Other	-1.13475399205458
OSGEPL1	Other	0.0743253376994309
OSGIN1	Other	0.109232093850856
OSGIN2	Other	0.120826150431268
OSM	Other	0.00520292659251406
OSMR	Other	0.194861151685289
OSR1	Other	0.286738150820344
OSR2	Other	0.112546516891911
OST4	Other	-0.476854275237582
OSTC	Other	-0.637206791801844
OSTF1	Other	0.292025405800807
OSTM1	Other	0.105720722230702
OSTN	Other	0.314046662627362
OTC	Other	0.215838354096238
OTOA	Other	-0.0760593704791432
OTOF	Other	0.0115341127968262
OTOL1	Other	0.140743464002647
OTOP1	Nonessential	-0.403546699945633
OTOP2	Other	-0.0552170155116215
OTOP3	Nonessential	0.201435756617711
OTOR	Nonessential	-0.149600597003301
OTOS	Other	0.157543405293228
OTP	Nonessential	0.0926585283645596
OTUB1	Other	0.0199071419079662
OTUB2	Other	0.230848919915817
OTUD1	Other	0.290933234530452
OTUD3	Other	0.186817670494223
OTUD4	Other	-0.0225060114247128
OTUD5	Other	-0.52917030297404
OTUD6A	Nonessential	0.153150262029903
OTUD6B	Other	-0.200225699543721
OTUD7A	Other	-0.0655549289804059
OTUD7B	Other	0.185836386535779
OTULIN	Other	0.0967904208177606
OTX1	Other	-0.0583765939056583
OTX2	Nonessential	0.174499495799925
OVCA2	Other	-0.218346543183145
OVGP1	Other	-0.0568241081436369
OVOL1	Other	0.369133350375135
OVOL2	Other	-0.259548462226481
OXA1L	Other	-0.104632735029577
OXCT1	Other	0.195622902975847
OXCT2	Other	0.174973200356808
OXER1	Other	0.207261127350216
OXGR1	Other	0.091173727741523
OXLD1	Other	-0.0669264221084291
OXNAD1	Other	0.0910697198719921
OXR1	Other	0.196032917794581
OXSM	Other	-0.120617869541957
OXSR1	Other	0.278301174502179
OXT	Other	0.166650991829126
OXTR	Other	0.453915168583158
P2RX1	Other	0.0880724991478793
P2RX2	Other	0.0827784792177676
P2RX3	Other	0.100627147900608
P2RX4	Other	0.164123527039831
P2RX5	Other	0.381530738825116
P2RX6	Other	0.188942812246121
P2RX7	Other	0.00935126996824306
P2RY1	Other	0.0454055983311791
P2RY10	Other	0.172590904855237
P2RY11	Other	-0.0618004783839803
P2RY12	Other	-0.0933765648800915
P2RY13	Other	0.202673667126962
P2RY14	Other	-0.139973040419464
P2RY2	Other	0.0976972747593366
P2RY4	Other	0.0667856454632373
P2RY6	Other	0.176082140442455
P2RY8	Other	0.298342883196668
P3H1	Other	-0.120953224122435
P3H2	Other	0.123344631713539
P3H4	Other	-0.242753032006639
P4HA1	Other	0.192516935018498
P4HA2	Other	0.0894022657247233
P4HA3	Other	0.0389759212129947
P4HB	Other	-0.0690161797987043
P4HTM	Other	0.143850623835153
PA2G4	Other	-0.333615724761453
PAAF1	Other	0.194362126609914
PABPC1	Other	-0.958361654387819
PABPC1L	Other	0.100727368366064
PABPC1L2A	Other	-0.0833769075161826
PABPC1L2B	Other	-0.0833769075161826
PABPC3	Other	0.134137410146674
PABPC4	Other	0.214956224631448
PABPC5	Other	0.165384090441442
PABPN1	Essential	-0.666286112112291
PABPN1L	Other	-0.0161903468067848
PACRG	Other	0.235908789305378
PACRGL	Other	0.205176302380625
PACS1	Other	0.00891968232554007
PACS2	Other	-0.0874403674401825
PACSIN1	Other	0.0629405876408479
PACSIN2	Other	0.391950133976398
PACSIN3	Other	0.0109035108749449
PADI1	Other	0.24315198101115
PADI2	Other	0.216956164544674
PADI3	Other	0.0154779784032617
PADI4	Other	0.151392837331966
PAEP	Other	0.155087677855325
PAF1	Other	-0.686941775539011
PAFAH1B1	Other	-1.09221723921942
PAFAH1B2	Other	0.0319885932606154
PAFAH1B3	Other	0.0174448489250598
PAFAH2	Other	0.145138760155178
PAG1	Other	0.109853566144137
PAGE1	Other	0.0156720796179105
PAGE2	Other	-0.0148371227658506
PAGE2B	Other	-0.0290930304545767
PAGE4	Other	-0.0651092018456956
PAGE5	Other	0.0940978011253252
PAGR1	Other	-0.736709128738331
PAH	Other	0.0188948348596793
PAICS	Other	-0.440743911288695
PAIP1	Other	-0.0493316282089891
PAIP2	Other	-0.0380324813352527
PAIP2B	Other	0.0898055404361166
PAK1	Other	0.0955391204135992
PAK1IP1	Other	-1.01401766541749
PAK2	Other	0.0730548459780117
PAK3	Other	0.01285737345203
PAK4	Other	0.0478011387952331
PAK6	Other	-0.126749610375337
PAK7	Other	0.0775574476125625
PALB2	Other	-0.561151641209613
PALD1	Other	0.186826477652829
PALLD	Other	0.239580960595631
PALM	Other	0.101898783345304
PALM2	Other	0.264786215951172
PALM2-AKAP2	Other	0.221114605692229
PALM3	Other	-0.180901450223509
PALMD	Other	0.0575077933016732
PAM	Other	-0.00867018134132738
PAM16	Other	-0.906171297605695
PAMR1	Other	0.100337438602981
PAN2	Other	-0.0656272515875304
PAN3	Other	0.148201272795393
PANK1	Other	0.0686407668962943
PANK2	Other	0.0653432587776781
PANK3	Other	0.101472840449165
PANK4	Other	0.0651162962046687
PANX1	Other	0.313969202543364
PANX2	Other	0.418213338829068
PANX3	Nonessential	0.161449948885414
PAOX	Other	0.131413534544814
PAPD4	Other	0.0298439328234372
PAPD5	Other	-0.224750295370754
PAPD7	Other	0.00482022721208187
PAPLN	Other	-0.0362370379881502
PAPOLA	Essential	0.255820590751995
PAPOLG	Other	0.130661460835478
PAPPA	Other	0.0908008359438255
PAPPA2	Other	0.217588537655511
PAPSS1	Other	-0.0506785713896023
PAPSS2	Other	0.0745106637529465
PAQR3	Other	-0.0159848063506595
PAQR4	Other	-0.0382069450682205
PAQR5	Other	0.163044493189021
PAQR6	Other	-0.0975793575734535
PAQR7	Other	0.199063224522939
PAQR8	Other	0.0951156914389027
PAQR9	Other	-0.0208067580944811
PARD3	Other	-0.110656218159322
PARD3B	Other	0.0568964568294807
PARD6A	Other	0.357059661450044
PARD6B	Other	-0.111867688184265
PARD6G	Other	0.0166349572194672
PARK2	Other	0.204568167710531
PARK7	Other	0.0581305882213736
PARL	Other	0.123730050325391
PARM1	Other	0.197329226965245
PARN	Other	-0.476282923538351
PARP1	Other	-0.0727148027935247
PARP10	Other	-0.064325180790163
PARP11	Other	0.0929082919778652
PARP12	Other	0.107308491147189
PARP14	Other	0.0577153342995896
PARP15	Other	-0.0440126719747282
PARP16	Other	0.0300734036690427
PARP2	Other	0.149695387099938
PARP3	Other	0.065266934532378
PARP4	Other	-0.00116584094628797
PARP6	Other	-0.00791889382101005
PARP8	Other	-0.147222460336542
PARP9	Other	0.120349211493178
PARPBP	Other	-0.132875626051093
PARS2	Other	-0.469176141826481
PARVA	Other	-0.02460458907832
PARVB	Other	0.188788669806846
PARVG	Other	0.153784303051791
PASD1	Nonessential	-0.0349814943230394
PASK	Other	0.124362144027875
PATE1	Other	0.31347219016742
PATE2	Other	0.0908062066900557
PATE3	Other	0.119597231690814
PATE4	Other	0.248843323843442
PATL1	Other	-0.098903138694415
PATL2	Other	0.23640508722189
PATZ1	Other	-0.0105680968715235
PAWR	Other	0.587418406117205
PAX1	Nonessential	0.16867836683875
PAX2	Other	0.0184906551959773
PAX3	Other	0.0149436474143109
PAX4	Nonessential	-0.139430493140546
PAX5	Other	0.135870340271838
PAX6	Other	0.0991370930936897
PAX7	Other	0.0937160400740195
PAX8	Other	-0.000380572885487873
PAX9	Other	0.0808902596124254
PAXBP1	Other	-0.790099749504866
PAXIP1	Other	-0.730799383828415
PBDC1	Other	0.232130494651253
PBK	Other	0.221723275376752
PBLD	Other	-0.219648965268634
PBOV1	Nonessential	-0.0107542794975751
PBRM1	Other	-0.0205901621930996
PBX1	Other	0.0364575270392396
PBX2	Other	-0.169088774439988
PBX3	Other	0.200306829406318
PBX4	Other	0.102950457314514
PBXIP1	Other	0.0326162802440563
PC	Other	-0.15608233520987
PCBD1	Other	-0.0969127495217258
PCBD2	Other	-0.140113486756853
PCBP1	Other	-1.15965583145787
PCBP2	Other	-0.994892681903061
PCBP3	Other	0.239058484817617
PCBP4	Other	0.15197528620141
PCCA	Other	0.0653914895311556
PCCB	Other	0.00938496062284744
PCDH1	Other	-0.281040738292187
PCDH10	Other	0.0539254238581138
PCDH11X	Other	0.289699650860137
PCDH11Y	Other	0.391496516959197
PCDH12	Other	0.289092338484252
PCDH15	Other	0.028229314777148
PCDH17	Other	0.334605771555875
PCDH18	Other	0.121140712724732
PCDH19	Other	0.233049164155197
PCDH20	Other	0.16792152318791
PCDH7	Other	0.016693011281274
PCDH8	Other	0.277562234276196
PCDH9	Other	0.123196897064232
PCDHA1	Other	0.110372649931038
PCDHA10	Other	0.277348000606205
PCDHA11	Other	0.0860676042031563
PCDHA12	Other	0.00219614609717494
PCDHA13	Other	-0.139547160871642
PCDHA2	Other	0.0848069146704845
PCDHA3	Other	0.173326946229878
PCDHA4	Other	-0.244167282669272
PCDHA5	Other	0.295767257552979
PCDHA6	Other	0.133138327152688
PCDHA7	Other	0.0191410446597778
PCDHA8	Other	0.0762529052299621
PCDHA9	Other	-0.0562959766824265
PCDHAC1	Other	0.12873467320975
PCDHAC2	Other	0.163093370335054
PCDHB1	Other	0.0965836968362801
PCDHB10	Other	-0.131667305485166
PCDHB11	Other	-0.0377095506207054
PCDHB12	Other	0.24154593580728
PCDHB13	Other	0.0602291518782973
PCDHB14	Other	0.100453154089187
